,text,Date,label
4225,far killed anticipated radical islamic terror attack yesterday get tough smart u country anymore,01/17/2016,1
4226,big announcement ames iowa tuesday want miss rally trump,01/17/2016,0
4227,iran going buy jetliners small part billion giving buy u rather airbus,01/17/2016,1
4228,iran deal get prisoners get billion wanted many watch list create great incentive others,01/17/2016,1
4229,interesting read peggy noonan,01/17/2016,0
4230,new york ted cruz talking demeaning,01/16/2016,0
4231,wow ted cruz received k campaign contributions ny hedge fund mogul low int loan goldman sachs hypocrite,01/16/2016,0
4232,departing nh great morning record crowd portsmouth snow storm thank,01/16/2016,0
4233,greatly dishonest file financial disclosure form list lending banks pretend going clean wall st,01/16/2016,0
4234,give new york based campaign contributions back special interests control,01/16/2016,0
4235,everybody loves people new york thru get hypocrites like ted cruz politics,01/16/2016,0
4236,ted cruz opposed gay marriage accept money people espouse gay marriage,01/16/2016,0
4237,ted ultimate hypocrite says one thing money another votes,01/16/2016,0
4238,great new numbers thank makeamericagreatagain trump,01/16/2016,0
4239,ted cruz purposely illegally list personal disclosure form personally guaranteed loans banks,01/16/2016,1
4240,based fact ted cruz born canada therefore natural born canadian borrow unreported loans c banks,01/16/2016,1
4241,oh reported ted cruz report another loan one citi wow wonder banks well u senate,01/16/2016,1
4242,ted cruz wiseguy apology people new york disgrace remember wife employer lender located,01/16/2016,1
4243,another loan ted cruz forgot file goldman sachs owns anything demand much reformer,01/16/2016,1
4244,ted cruz said know canadian citizen also forgot file goldman sachs million loan papers believable,01/16/2016,1
4245,ted cruz born canada canadian citizen months ago lawsuits filed follow told,01/16/2016,1
4246,radical islam attacks today never ends strengthen borders must vigilant smart politically correct,01/16/2016,1
4247,total clown zero credibility,01/16/2016,1
4248,please explain dumb failing supported john mccain big league obama,01/16/2016,1
4249,got back iowa great time amazing people back soon,01/16/2016,1
4250,thank geraldo nice words tonight true champion thank great guy,01/16/2016,1
4252,jusr watched harveypitt great,01/15/2016,1
4253,top searched candidate state seen gopdebate media filing center make america great,01/15/2016,0
4254,sen lindsey graham embarrassed failed run president embarrasses endorsement bush,01/15/2016,1
4255,jeb bush poorly last night debate whose chances winning zero got graham endorsement graham quit,01/15/2016,1
4256,wsj nbc poll donald trump widens lead republican presidential race trump,01/14/2016,0
4257,enjoyed watching rally yesterday never seen bay center packed,01/14/2016,1
4258,one wants bush clinton want straight shooter like trump,01/14/2016,1
4259,massive crowd pensacola florida unbelievable thank votetrump,01/14/2016,1
4260,thousands packed pensacola bay center see donald trump tonight fantastic evening,01/14/2016,1
4261,think iran would acted tough russian sailors country humiliated,01/14/2016,1
4262,standing defends sailors military americans usa,01/14/2016,1
4263,anything donald trump says agree go trump,01/14/2016,1
4264,trump appeal evangelicals real trump,01/14/2016,0
4265,united states looks like paper tiger way win,01/14/2016,0
4266,iran humiliated united states capture sailors horrible pictures images weak forget,01/14/2016,0
4267,stuart stevens dumb guy fails virtually everything touches romney campaignhis booketc put,01/14/2016,0
4268,waste airtime putting failed campaign strategist stuart stevens lost big romney show,01/14/2016,0
4269,unbelievable job foxnews better could trump,01/14/2016,0
4270,thank votetrump,01/13/2016,0
4271,thank iowa highly respected poll released votetrump iowacaucus,01/13/2016,0
4272,thank votetrump,01/13/2016,0
4273,nomination would increase voter turnout votetrump makeamericagreatagain trump,01/13/2016,0
4274,sadly way ted cruz continue running republican primary unless erase doubt eligibility dems sue,01/13/2016,1
4275,election americas future vote trump,01/13/2016,1
4276,thank support last night iowa votetrump trump iacaucus fitn iapolitics,01/13/2016,0
4277,iran toys u days pay ridiculously billions dollars release money want hostages back,01/13/2016,1
4278,numerous polls beating hillary clinton race voter turnout highest u history get new voters,01/13/2016,1
4279,state union speech one boring rambling non substantive heard long time new leadership fast,01/13/2016,1
4280,found spending fortune iowa push polls negative nice ok new polls great,01/13/2016,0
4281,sotu speech really boring slow lethargic hard watch,01/13/2016,0
4282,iran deal terrible get uranium stockpile sent russia sotu,01/13/2016,0
4283,new cbs poll trump,01/13/2016,0
4284,another new iowa poll released thank iacaucus fitn,01/12/2016,0
4285,serious problem ted gop great doubt dems sue let work together solve problem,01/12/2016,0
4286,way cedar falls iowa great love people iowa,01/12/2016,0
4287,thank trump,01/12/2016,0
4288,tonight show begins minutes enjoy,01/12/2016,1
4289,horrible advise mitt romney made victory impossibility blame mitt stevens get job,01/12/2016,1
4290,failed strategist find clients criticizes winning teamtrump stop complaining try winning,01/12/2016,1
4291,fantastic job tonight winner,01/12/2016,1
4292,forget watch tonight show wonderful p disappointed,01/12/2016,1
4293,face nation interview highest rated show years congratulations wow,01/12/2016,1
4294,major garrett covers inaccurately total agenda bad reporter,01/12/2016,1
4295,thank michael harrison kind words greatly appreciated,01/12/2016,1
4296,pme enjoy trump,01/11/2016,0
4297,recently said wooed trump average every way hell wants woo,01/11/2016,0
4298,new iowa poll thank makeamericagreatagain trump,01/11/2016,0
4299,retiring elephants circus never,01/11/2016,0
4300,congratulations face nation highest ratings years million people watched interview thank,01/11/2016,0
4301,arrived new hampshire thank supporters makeamericagreatagain trump,01/11/2016,0
4302,professional news throw failing newspaper debate paper survive highly unethical,01/11/2016,0
4303,great job fox morning sending book immediately thank much,01/11/2016,0
4304,congratulations friend winning goldenglobe wonderful guy created something special well deserved,01/11/2016,0
4305,w allow hater racist like waste good airtime much better,01/11/2016,0
4306,thank law enforcement officers lesm trump,01/11/2016,0
4307,union leader refuses comment kicked abc news debate like dog starters try getting new publisher,01/10/2016,0
4308,ul lost credibility joe mcquaid w circulation dropping record lows worthy representing great people nh,01/10/2016,0
4309,really unfair conflict candidates said allowed abc agreed,01/10/2016,0
4310,highly unethical behavior including begging ads questionable enough endorsed candidate win,01/10/2016,0
4311,pleased announce union leader removed upcoming debate,01/10/2016,0
4312,remember get time magazine cover take years read watch,01/10/2016,0
4313,heading reno nevada big rally good poll numberd,01/10/2016,1
4314,poll easily beat hillary clinton havn even focused yet way make america great,01/10/2016,1
4315,yesterday iowa amazing two speeches front two great sold crowds love candidate self funding,01/10/2016,1
4316,trump pummels opponents press sunherald thank,01/10/2016,1
4317,want thank people iowa unbelievable day crowds amazing back tuesday,01/10/2016,0
4318,meet press tomorrow morning enjoy,01/10/2016,0
4319,interviewed chris wallace fox tomorrow morning tune,01/10/2016,0
4320,protesting anything w abc debate unethical record give right involved,01/09/2016,0
4321,david brilliantly tells like real deal read,01/09/2016,0
4322,time magazine cover week david von drehle written one best stories ever,01/09/2016,0
4323,thank much earnest must great person,01/09/2016,0
4324,watched appreciate statements waiting long time thank,01/09/2016,0
4325,thank chris cillizza true person character change opinion right,01/09/2016,0
4326,constitutional law expert laurence tribe harvard says wrong say natural born citizen settled matter settled,01/09/2016,1
4327,south carolina rally last night unbelievably exciting fun iowa two big rallies packed houses love,01/09/2016,1
4328,pat buchanan gave fantastic interview morning way go pat way ahead time,01/09/2016,1
4329,great even sc tonight fire marshall would let everyone turned away thank coming,01/09/2016,0
4330,venue wonderful south carolina soon big traffic back tremendous crowd wild,01/08/2016,1
4331,foxnews poll thank makeamericagreatagain trump,01/08/2016,0
4332,makeamericagreatagain trump,01/08/2016,0
4333,love seeing union non union members alike defecting trump create jobs like one else dem leaders compete,01/08/2016,0
4334,hope workers demand reps endorse donald j trump nobody knows jobs like let sell,01/08/2016,0
4335,way south carolina big crowd look forward,01/08/2016,0
4336,good news jeb bush,01/08/2016,0
4337,hank greenberg formerly aig gave million campaign months ago happy total waste money,01/08/2016,1
4338,great showed courage going burlington gop candidate would tonight,01/08/2016,1
4339,agree good great,01/08/2016,1
4340,key state florida poll trump beats rubio bush combined,01/08/2016,1
4342,great time burlington vermont crowd amazing,01/08/2016,1
4343,could get small fraction k crowd movement make america great unbelievable,01/08/2016,0
4344,leaving burlington vermont wild,01/07/2016,0
4345,joy behar fired last show lack ratings even worse love barbara,01/07/2016,0
4346,great headed total freefall whoopi goldberg terrible sad,01/07/2016,0
4347,hillary friends,01/07/2016,0
4348,weak ineffective ads shows statement debate response false advertising,01/07/2016,0
4349,idea whose campaign disaster try using last name ashamed,01/07/2016,0
4350,ted free legal advice pre empt dems citizen issue go court seek declaratory judgment win,01/07/2016,0
4351,massive crowd vt tonight venue big enough officials say outside event sound system arrive early,01/07/2016,0
4352,man shot inside paris police station announced terror threat highest level germany total mess big crime get smart,01/07/2016,1
